"node"	"propform"	"tildevalue"	"%"	"actantslist"
"ls:fr:node:55676"	"$1 ~ $2"	" grimpe "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55677"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55678"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55680"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55681"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55682"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55684"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55685"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55686"	"! $1, qui est ~ face à  $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55687"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55688"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55689"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55690"	"$1 ~ $2"	" escalade "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55691"	"~ pratiquée par $1"	""	"100"	"($1=X)"
"ls:fr:node:55692"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55693"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:55694"	"$1 ~ $2"	" escalade "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55695"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55698"	"$1 est ~"	""	"100"	"($1=X)"
"ls:fr:node:55699"	"~ de $1 (à $2)"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55700"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55701"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55702"	"~"	""	"100"	"()"
"ls:fr:node:55703"	"~"	""	"100"	"()"
"ls:fr:node:55704"	"$2 est une ~ de $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55705"	"$1 ~ avec $2 pour former $3"	" se combine "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55706"	"~ de $1 (qui interagit avec d’autres entités $2)"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55707"	"~ de $1 qui interagit avec $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55708"	"~"	""	"100"	"()"
"ls:fr:node:55709"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:55711"	"$2 est une  ~ de $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55712"	"~"	""	"100"	"()"
"ls:fr:node:55713"	"~"	""	"100"	"()"
"ls:fr:node:55714"	"$1 est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55715"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55716"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55717"	"$1 ~ $2"	" borde "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55718"	"$1 ~ $2"	" mesure "	"100"	"($1=Y,$2=W)"
"ls:fr:node:55719"	"$1 ~ $2"	" mesure "	"70"	"($1=X,$2=Y)"
"ls:fr:node:55722"	"$1 ~ $2 avec $3"	" mesure "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55724"	"~ qui sert à $1 pour mesurer $2 caractérisant $3"	""	"70"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55726"	"$1 ~ $2"	" borde "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55728"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55729"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55730"	"$1 ~ $2"	"élève "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55731"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55732"	"~ qui sert à $1 pour recouvrir $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55733"	"$1 ~ $2 avec $3"	" brosse "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55734"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55735"	"$1 ~ à faire $2 à $3"	" apprendra "	"100"	"($1=Z,$2=Y,$3=X)"
"ls:fr:node:55736"	"$1 ~ à faire $2 à $3"	" apprendra "	"100"	"($1=Z,$2=Y,$3=X)"
"ls:fr:node:55737"	"$1 ~ $2 à travers $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55738"	"$1 ~ $2"	" apprend "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55739"	"$1 ~ $2 à $3"	" apprend "	"100"	"($1=Z,$2=Y,$3=X)"
"ls:fr:node:55740"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55741"	"[$1] ~ sur $2"	""	"100"	"($1=Y,$2=X)"
"ls:fr:node:55742"	"[$1] ~ par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55743"	"$1 ~ $2"	" creuse "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55744"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55745"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55746"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55747"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55748"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55749"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:55750"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55751"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55752"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55753"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55754"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55755"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55760"	"~ qui sert à $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55761"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55762"	"~"	""	"70"	"()"
"ls:fr:node:55763"	"$1 ~ $2 à $3"	" mesure "	"70"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55768"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55769"	"~ de $1 qui interagit avec $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55770"	"~ de $1 qui interagit avec $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55771"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55772"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55773"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55774"	"$1 ~ $2"	"épluche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:55775"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55776"	"~ imposée à $1 par $2 pour une raison $3 pour une durée $4"	""	"60"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:55777"	"~ de $1"	""	"70"	"($1=X)"
"ls:fr:node:55779"	"~ imposée à $1 par $2 pour une raison $3 pour une durée $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:55780"	"~ par $1 à $2 au moyen de $3"	""	"100"	"($1=Y,$2=X,$3=Z)"
"ls:fr:node:55781"	"$1 ~ de $2 à $3"	" fait l’honneur "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55782"	"$1 ~ $2 en faisant $3"	" honore "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55783"	"$1 ~ $2 (en faisant $3)"	" honore "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55784"	"$1 ~ $2 par $3"	" honore "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55785"	"~ par $1 à $2 au moyen de $3"	""	"100"	"($1=Y,$2=X,$3=Z)"
"ls:fr:node:55786"	"$1 ~ $2 par $3"	" honore "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55787"	"$1 ~ $2 par $3"	" honore "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55788"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55789"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55790"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55791"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55792"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55793"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55794"	"~ de $1 de faire $2 auprès de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55795"	"$1 ~ de $2 auprès de $3"	" atteste "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55796"	"$1 ~ que $2 à $3"	" certifie "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55797"	"Le locuteur dit : « ~, $2 »"	"Sur l’honneur"	"100"	"($2=Y)"
"ls:fr:node:55798"	"~ de $1 que $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55799"	"Le locuteur dit : « ~, que $2 »"	"Parole d’honneur"	"100"	"($2=Y)"
"ls:fr:node:55801"	"~"	""	"100"	"()"
"ls:fr:node:55802"	"~"	""	"100"	"()"
"ls:fr:node:55803"	"~"	""	"100"	"()"
"ls:fr:node:55804"	"~"	""	"100"	"()"
"ls:fr:node:55805"	"~"	""	"100"	"()"
"ls:fr:node:55808"	"~ destinée à être portée par $1"	""	"100"	"($1=X)"
"ls:fr:node:55811"	"$1 est ~"	""	"80"	"($1=X)"
"ls:fr:node:55812"	"$1 ~ $2 à propos de $3"	" consulte "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55813"	"$1, ~ en $2 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55814"	"~ constitué des $1 qui s’occupe de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55815"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55816"	"$1, ~ en $2 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55817"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55818"	"~ effectuée par $1 sur $2 menant à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55819"	"$1 ~ $2"	" découvre "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55820"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55821"	"~ dans $1"	""	"100"	"($1=X)"
"ls:fr:node:55822"	"$1 ~ $2"	" plie "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55823"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55824"	"~"	""	"100"	"()"
"ls:fr:node:55825"	"$1, qui s’appelle ~"	""	"100"	"($1=X)"
"ls:fr:node:55826"	"~"	""	"100"	"()"
"ls:fr:node:55828"	"$1 ~ de $2 avec $3"	" appareille "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55829"	"$1 ~ $2"	" saoule "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55830"	"$1 ~ $2 avec $3"	" saoule "	"90"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55831"	"$1 , qui est une ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55832"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55833"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:55834"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55835"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55836"	"~ à $2 ressenti par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55837"	"~ à $2 ressenti par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55838"	"~ dans lequel se trouve $1 à cause de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55839"	"~ dans lequel se trouve $1 à cause de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55840"	"~ dans laquelle se trouve $1 à cause de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55841"	"$1 ~ $2"	"accroche "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55842"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55843"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55844"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:55845"	"~ où vivent les $1"	""	"100"	"($1=X)"
"ls:fr:node:55846"	"~ composé des $1"	""	"100"	"($1=X)"
"ls:fr:node:55847"	"$1 ~"	"scintille"	"100"	"($1=X)"
"ls:fr:node:55848"	"~ à $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55849"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55850"	"$1 ~"	" baye aux corneilles"	"100"	"($1=X)"
"ls:fr:node:55851"	"$1 ~ $2 en $3"	""	"100"	"($1=X,$2=Z,$3=Y)"
"ls:fr:node:55852"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55854"	"$1 qui est ~"	""	"80"	"($1=X)"
"ls:fr:node:55855"	"$1 qui est ~"	""	"80"	"($1=X)"
"ls:fr:node:55856"	"$1 qui est ~"	""	"80"	"($1=X)"
"ls:fr:node:55857"	"~ sur $2"	""	"100"	"($2=Y)"
"ls:fr:node:55858"	"~"	""	"100"	"()"
"ls:fr:node:55859"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55860"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55861"	"! $1 ~ pour $2 à $3"	" sert "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55862"	"$1 qui est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55863"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55864"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55865"	"~"	"tulipe"	"100"	"()"
"ls:fr:node:55866"	"~ utilisée par $1"	""	"100"	"($1=X)"
"ls:fr:node:55867"	"~"	""	"100"	"()"
"ls:fr:node:55868"	"~ assurée par $1 de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55869"	"~ sur $2"	""	"100"	"($2=X)"
"ls:fr:node:55870"	"~ de $1"	""	"70"	"($1=X)"
"ls:fr:node:55871"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:55872"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55874"	"$1 ~ $2"	" écarte "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55875"	"$1 ~ $2"	" écarte les "	"70"	"($1=X,$2=Y)"
"ls:fr:node:55876"	"$1 ~ $2 de $3"	" écarte "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55877"	"$1 ~ $2"	" écarte "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55878"	"$1 ~ $2 de $3"	" écarte "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55879"	"$1 ~ $2 de $3"	" écarte "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55880"	"$1 ~ de $2"	"s’écarte "	"80"	"($1=X,$2=Y)"
"ls:fr:node:55881"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55882"	"~ entre $1 et $2"	""	"70"	"($1=X,$2=Y)"
"ls:fr:node:55883"	"~ de $1"	"écarts "	"100"	"($1=X)"
"ls:fr:node:55884"	"$1 ~ $2 de $3"	" écarte "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55885"	"$1 ~ $2 de $3"	" écarte "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55886"	"$1 ~ sur $2"	" fond "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55887"	"~ destinée à être porté par $1"	""	"100"	"($1=X)"
"ls:fr:node:55888"	"~ de $1"	"seins"	"100"	"($1=X)"
"ls:fr:node:55889"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55892"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55893"	"$1 est ~"	""	"70"	"($1=X)"
"ls:fr:node:55895"	"~"	"éléments"	"100"	"()"
"ls:fr:node:55900"	"~ qui sert à $1 pour chauffer $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55901"	"$1, ~ entre $2 et $3"	""	"80"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55903"	"~ de $1"	""	"80"	"($1=X)"
"ls:fr:node:55904"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55905"	"~ de $1"	""	"80"	"($1=X)"
"ls:fr:node:55906"	"~ de $1"	""	"80"	"($1=X)"
"ls:fr:node:55910"	"~ qui sert à $1 pour nourrir $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55911"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55912"	"~ de $1"	"tétons"	"100"	"($1=X)"
"ls:fr:node:55913"	"~ de $1"	"tétons "	"100"	"($1=X)"
"ls:fr:node:55914"	"~ de $1"	"mamelles "	"100"	"($1=X)"
"ls:fr:node:55915"	"~ de $1"	"mamelles "	"100"	"($1=X)"
"ls:fr:node:55916"	"$1, qui sont les ~ de $2"	"mamelles "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55917"	"~ envoyé par $1 à $2"	""	"80"	"($1=X,$2=Y)"
"ls:fr:node:55919"	"~ dont souffre $1"	""	"100"	"($1=X)"
"ls:fr:node:55920"	"~ de $2 dont souffre $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55921"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55922"	"~ dont souffre $1"	""	"100"	"($1=X)"
"ls:fr:node:55923"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55924"	"$1 ~"	""	"80"	"($1=X)"
"ls:fr:node:55925"	"$1 ~"	""	"80"	"($1=X)"
"ls:fr:node:55926"	"~ qui sert à $1"	""	"80"	"($1=X)"
"ls:fr:node:55927"	"~ qui sert à $1"	""	"60"	"($1=X)"
"ls:fr:node:55928"	"$1 ~ sous $2"	" se dessine "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55929"	"$1 ~ de $2"	" déborde"	"100"	"($1=Y,$2=X)"
"ls:fr:node:55930"	"$1 ~ de $2"	" déborde "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55931"	"~ destiné à être consommé par $1"	""	"80"	"($1=X)"
"ls:fr:node:55932"	"~"	""	"70"	"()"
"ls:fr:node:55933"	"~ à $2 destiné à être consommé par $1"	""	"80"	"($1=X,$2=Y)"
"ls:fr:node:55934"	"$1, ~ de $2"	""	"80"	"($1=X,$2=Y)"
"ls:fr:node:55935"	"$1 est ~"	""	"80"	"($1=X)"
"ls:fr:node:55936"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55937"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55938"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:55939"	"~ que s'approprie $1"	""	"80"	"($1=X)"
"ls:fr:node:55940"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55941"	"$1 est ~"	""	"100"	"($1=X)"
"ls:fr:node:55942"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55943"	"$1 ~ à travers $2"	" pointe "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55944"	"$1 ~ $2"	" empoigne "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55945"	"$1 ~ $2"	" suce "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55946"	"$1 ~ $2 (à $3)"	" dévoile "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55947"	"$1, ~ de $2"	""	"70"	"($1=X,$2=Y)"
"ls:fr:node:55948"	"$1, ~ de $2"	""	"80"	"($1=X,$2=Y)"
"ls:fr:node:55950"	"$1 ~"	""	"80"	"($1=X)"
"ls:fr:node:55951"	"$1 ~"	""	"70"	"($1=X)"
"ls:fr:node:55952"	"~ sur lequel tire $1"	""	"70"	"($1=X)"
"ls:fr:node:55953"	"~ qui sert à $1"	""	"80"	"($1=X)"
"ls:fr:node:55954"	"~ de $1"	""	"80"	"($1=X)"
"ls:fr:node:55955"	"$1 ~"	""	"80"	"($1=X)"
"ls:fr:node:55956"	"~ qui sert à $1"	""	"80"	"($1=X)"
"ls:fr:node:55957"	"~ qui sert à $1"	""	"80"	"($1=X)"
"ls:fr:node:55958"	"~ dans lequel se trouve $1"	""	"80"	"($1=X)"
"ls:fr:node:55959"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:55960"	"$1 ~ $2"	" illustre "	"80"	"($1=Z,$2=Y)"
"ls:fr:node:55961"	"$1 ~ $2"	" illustre "	"80"	"($1=Z,$2=Y)"
"ls:fr:node:55963"	"~ (de $1)"	""	"100"	"($1=X)"
"ls:fr:node:55964"	"~ maîtrisé par $1"	""	"100"	"($1=X)"
"ls:fr:node:55965"	"~ de $2 maîtrisée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55966"	"! ~ pour $1 imposé par $2 de $3 à $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=V)"
"ls:fr:node:55967"	"! ~ produit par $1 à destination de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55968"	"~ utilisé par $1 (pour communiquer $2 à $3)"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55969"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55970"	"! ~ pour $1 imposé par $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55971"	"~ pour $1"	""	"100"	"($1=X)"
"ls:fr:node:55972"	"! ~ produite par $1 à destination de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55973"	"~ pour $1"	""	"100"	"($1=X)"
"ls:fr:node:55975"	"~ où $2 abrite $1"	""	"80"	"($1=Y,$2=X)"
"ls:fr:node:55976"	"~ où se trouve $1"	""	"80"	"($1=X)"
"ls:fr:node:55979"	"~"	""	"90"	"()"
"ls:fr:node:55980"	"$1, qui est ART ~ de $2"	""	"90"	"($1=X,$2=Y)"
"ls:fr:node:55981"	"$1 ~ $2"	" se pose "	"60"	"($1=X,$2=Y)"
"ls:fr:node:55982"	"$1 ~"	" se pose "	"100"	"($1=X)"
"ls:fr:node:55983"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55984"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:55986"	"$1 ~ $2 sur $3 avec $4"	" gribouille "	"100"	"($1=X,$2=Y,$3=Z,$4=V)"
"ls:fr:node:55987"	"$1 ~ $2"	" gribouille "	"100"	"($1=X,$2=Y)"
"ls:fr:node:55988"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55990"	"$1 ~ $2 de $3"	" larde "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55991"	"$1 ~ $2 de $3"	" crible "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:55992"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55993"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:55994"	"~ par $1 de $2 sur $3 au moyen de $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=V)"
"ls:fr:node:55995"	"~ de $1 fait avec $2"	""	"100"	"($1=X,$2=V)"
"ls:fr:node:55996"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55997"	"~ de $1 à propos de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:55998"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:55999"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:56000"	"~"	""	"100"	"()"
"ls:fr:node:56001"	"~"	""	"100"	"()"
"ls:fr:node:56002"	"~"	""	"100"	"()"
"ls:fr:node:56003"	"~ de $1, qui est $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:56005"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:56007"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:56008"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:56009"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:56010"	"$1 ~ $2"	" aime "	"100"	"($1=X,$2=Y)"
"ls:fr:node:56011"	"~ de $1 avec $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:56012"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:56013"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:56014"	"~ de $1 fait avec $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:56015"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:56016"	"~ (de $1)"	""	"100"	"($1=X)"
"ls:fr:node:56017"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:56018"	"~ sur lequel pousse $1"	""	"100"	"($1=X)"
"ls:fr:node:56019"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:56020"	"~ sur lequel pousse $1"	""	"100"	"($1=X)"
"ls:fr:node:56021"	"~ qui produit $1"	""	"90"	"($1=X)"
"ls:fr:node:56022"	"~ qui peut produire $1"	""	"100"	"($1=X)"
"ls:fr:node:56023"	"~ de $1"	""	"70"	"($1=X)"
"ls:fr:node:56024"	"~ de $1"	""	"90"	"($1=X)"
"ls:fr:node:56025"	"$1 ~ sur $2"	" rebondit "	"90"	"($1=X,$2=Y)"
"ls:fr:node:56026"	"$1 ~"	" rebondit "	"70"	"($1=X)"
"ls:fr:node:56027"	"$1 ~"	" rebondit "	"80"	"($1=X)"
"ls:fr:node:56028"	"~ de $1 sur $2"	""	"70"	"($1=X,$2=Y)"
"ls:fr:node:56029"	"~ de $1"	""	"60"	"($1=X)"
"ls:fr:node:56030"	"$1 ~"	" fait de l’essence "	"100"	"($1=X)"
"ls:fr:node:56031"	"$1 ~ $2"	" prend "	"100"	"($1=X,$2=Y)"
"ls:fr:node:56032"	"~ de $1"	""	"70"	"($1=X)"
"ls:fr:node:56033"	"~ de $1"	""	"70"	"($1=X)"
"ls:fr:node:56034"	"$1 ~ $2"	" creuse "	"100"	"($1=X,$2=Y)"
"ls:fr:node:56035"	"~"	""	"100"	"()"
"ls:fr:node:56036"	"~"	""	"100"	"()"
"ls:fr:node:56037"	"~"	""	"100"	"()"
"ls:fr:node:56038"	"~"	""	"100"	"()"
"ls:fr:node:56039"	"~"	""	"100"	"()"
"ls:fr:node:56040"	"~"	""	"100"	"()"
"ls:fr:node:56041"	"~ destinée à être consimmée par $1"	""	"100"	"($1=X)"
"ls:fr:node:56042"	"! ~ utilisée par $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:56043"	"~"	""	"100"	"()"
"ls:fr:node:56044"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:56045"	"$1 ~"	""	"100"	"($1=X)"
